player_id,cum_day,prev_day,curr_day,prev_DWB,curr_DWB,change_DWB,z2prev_DWB,z2sleep,z2load,match
4,77,77,78,45,20,-25,-0.391603173,-1.265996813,-0.453803208,0
4,78,78,79,20,30,10,-1.215305797,-0.232827,-0.420433021,0
4,79,79,80,30,35,5,-0.885824748,0.025465453,-0.186841713,0
4,80,80,81,35,25,-10,-0.721084223,-0.232827,-0.440455134,1
4,81,81,82,25,35,10,-1.050565272,-0.232827,0.658536355,0
4,82,82,83,35,15,-20,-0.721084223,-0.491119453,0.080119782,0
4,83,83,84,15,35,20,-1.380046322,1.058635266,2.215811744,1
4,84,84,85,35,25,-10,-0.721084223,0.025465453,-0.453803208,0
4,85,85,86,25,30,5,-1.050565272,-0.232827,-0.031114174,0
4,86,86,87,30,30,0,-0.885824748,0.025465453,0.280340903,0
4,87,87,88,30,20,-10,-0.885824748,0.025465453,-0.008867383,0
4,88,88,89,20,40,20,-1.215305797,-0.232827,0.480562025,0
4,89,89,90,40,,,-0.556343698,,,0
4,90,90,91,,50,,,1.058635266,0.547302399,1
5,1,1,2,70,75,5,0.43209945,-0.090653993,-0.054528277,0
5,2,2,3,75,65,-10,0.596839975,-0.440319393,0.408872687,0
5,3,3,4,65,35,-30,0.267358926,-0.440319393,0.206134765,1
5,4,4,5,35,45,10,-0.721084223,-0.440319393,0.177172205,0
5,5,5,6,45,60,15,-0.391603173,-0.090653993,-0.34415388,0
5,6,6,7,60,55,-5,0.102618401,0.259011407,0.177172205,0
5,7,7,8,55,55,0,-0.062122124,-0.440319393,-0.402079,0
5,8,8,9,55,70,15,-0.062122124,-0.440319393,-0.035219904,0
5,9,9,10,70,80,10,0.43209945,-0.090653993,-0.228303639,0
5,10,10,11,80,75,-5,0.7615805,-0.090653993,-0.054528277,1
5,11,11,12,75,,,0.596839975,,,0
5,12,12,13,,,,,,,0
5,13,13,14,,60,,,0.259011407,-0.402079,0
5,14,14,15,60,70,10,0.102618401,-0.090653993,-0.402079,0
5,15,15,16,70,,,0.43209945,,,0
5,16,16,17,,,,,,,0
5,17,17,18,,75,,,0.259011407,-0.170378518,0
5,18,18,19,75,75,0,0.596839975,-0.090653993,-0.257266199,0
5,19,19,20,75,,,0.596839975,,,0
5,20,20,21,,,,,,,0
5,21,21,22,,,,,,,0
5,22,22,23,,80,,,-0.090653993,0.157863832,0
5,23,23,24,80,75,-5,0.7615805,-0.090653993,0.466797808,1
5,24,24,25,75,70,-5,0.596839975,-0.440319393,0.061321964,0
5,25,25,26,70,100,30,0.43209945,0.608676808,-0.402079,0
5,26,26,27,100,,,1.420542599,,,0
5,27,27,28,,85,,,1.657673008,0.177172205,0
5,28,28,29,85,95,10,0.926321025,0.608676808,-0.402079,0
5,29,29,30,95,75,-20,1.255802074,0.259011407,-0.257266199,0
5,30,30,31,75,,,0.596839975,,,0
5,31,31,32,,75,,,0.259011407,0.408872687,0
5,32,32,33,75,,,0.596839975,,,0
5,33,33,34,,,,,,,0
5,34,34,35,,,,,,,0
5,35,35,36,,90,,,1.308007608,-0.402079,0
